epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
36,5849,,,0.8125,0.7031184434890747,,
36,5859,,,0.75,0.6534969806671143,,
36,5869,,,0.5625,0.951620876789093,,
36,5879,,,0.625,0.6933302879333496,,
36,5889,,,0.8125,0.24267378449440002,,
36,5899,,,0.75,0.4668290913105011,,
36,5909,,,0.75,0.508342981338501,,
36,5919,,,0.875,0.5035572052001953,,
36,5929,,,0.875,0.3676196336746216,,
36,5939,,,0.8125,0.5156692266464233,,
36,5949,,,0.8125,0.5702929496765137,,
36,5956,,,,,0.7745901346206665,0.572292685508728
37,5959,,,0.8125,0.5174494385719299,,
37,5969,,,0.75,0.7405880093574524,,
37,5979,,,0.6875,0.7622990608215332,,
37,5989,,,0.8125,0.6891379952430725,,
37,5999,,,0.8125,0.6384917497634888,,
37,6009,,,0.9375,0.26415422558784485,,
37,6019,,,0.8125,0.9523483514785767,,
37,6029,,,0.6875,0.5555686354637146,,
37,6039,,,0.8125,0.6624009013175964,,
37,6049,,,0.625,0.5937916040420532,,
37,6059,,,0.75,0.3709959387779236,,
37,6069,,,0.875,0.39338594675064087,,
37,6079,,,0.8125,0.34537506103515625,,
37,6089,,,0.9375,0.27051982283592224,,
37,6099,,,0.875,0.41788536310195923,,
37,6109,,,0.875,0.3524334132671356,,
37,6117,,,,,0.7841529846191406,0.559125542640686
38,6119,,,0.75,0.66090989112854,,
38,6129,,,0.875,0.4597838819026947,,
38,6139,,,0.75,0.46888232231140137,,
38,6149,,,0.75,0.5913161039352417,,
38,6159,,,0.9375,0.44064515829086304,,
38,6169,,,0.875,0.3450302183628082,,
38,6179,,,0.625,0.7841655611991882,,
38,6189,,,0.625,0.7373614311218262,,
38,6199,,,0.75,0.5990045070648193,,
38,6209,,,0.8125,0.6630434393882751,,
38,6219,,,0.8125,0.569611668586731,,
38,6229,,,0.8125,0.5335301756858826,,
38,6239,,,0.6875,0.5999715328216553,,
38,6249,,,0.8125,0.6682321429252625,,
38,6259,,,0.75,0.5301370620727539,,
38,6269,,,0.6875,0.6720527410507202,,
38,6278,,,,,0.7786885499954224,0.5685809850692749
39,6279,,,0.75,0.46289920806884766,,
39,6289,,,0.75,0.5605754256248474,,
39,6299,,,0.8125,0.563201904296875,,
39,6309,,,0.8125,0.4984171986579895,,
39,6319,,,0.625,0.9310667514801025,,
39,6329,,,0.75,0.6995290517807007,,
39,6339,,,0.875,0.5209320783615112,,
39,6349,,,0.6875,0.6663849353790283,,
39,6359,,,1.0,0.21711379289627075,,
39,6369,,,0.6875,0.8264349699020386,,
39,6379,,,0.75,0.6881142258644104,,
39,6389,,,0.6875,1.1801669597625732,,
39,6399,,,0.75,0.6131843328475952,,
39,6409,,,0.75,0.5027583241462708,,
39,6419,,,0.9375,0.26725566387176514,,
39,6429,,,0.6875,0.5356438755989075,,
39,6439,,,0.6666666865348816,1.0287131071090698,,
39,6439,,,,,0.7814207673072815,0.5645933747291565
40,6449,,,0.9375,0.3882182240486145,,
40,6459,,,0.8125,0.503210186958313,,
40,6469,,,0.8125,0.4437462091445923,,
40,6479,,,0.875,0.45374560356140137,,
40,6489,,,0.75,0.734809398651123,,
40,6499,,,0.75,0.6312244534492493,,
40,6509,,,0.875,0.41514208912849426,,
40,6519,,,0.625,0.8993704915046692,,
40,6529,,,0.875,0.30280715227127075,,
40,6539,,,0.8125,0.5765647888183594,,
40,6549,,,0.5625,0.9885607957839966,,
40,6559,,,0.75,0.6145074367523193,,
40,6569,,,0.9375,0.47004789113998413,,
40,6579,,,0.625,0.6686426401138306,,
40,6589,,,0.75,0.6846326589584351,,
40,6599,,,0.875,0.3343983590602875,,
40,6600,,,,,0.7827869057655334,0.5594691038131714
41,6609,,,0.4375,0.6926735639572144,,
41,6619,,,0.8125,0.48344162106513977,,
41,6629,,,0.875,0.4128616452217102,,
41,6639,,,0.75,0.6310569047927856,,
41,6649,,,0.9375,0.36815041303634644,,
41,6659,,,1.0,0.29495909810066223,,
41,6669,,,0.75,0.6740031838417053,,
41,6679,,,0.875,0.4465768039226532,,
41,6689,,,0.6875,0.6586951613426208,,
41,6699,,,0.75,0.693428099155426,,
41,6709,,,0.8125,0.4257233738899231,,
41,6719,,,0.8125,0.5865292549133301,,
41,6729,,,0.8125,0.4808650016784668,,
41,6739,,,0.75,0.540814220905304,,
41,6749,,,0.625,0.6183651089668274,,
41,6759,,,0.875,0.33253586292266846,,
41,6761,,,,,0.7841529846191406,0.5531385540962219
42,6769,,,0.875,0.42159777879714966,,
42,6779,,,0.875,0.347759485244751,,
42,6789,,,0.8125,0.5255406498908997,,
42,6799,,,0.75,0.4605664610862732,,
42,6809,,,0.8125,0.6784002780914307,,
42,6819,,,0.75,0.5346291065216064,,
42,6829,,,0.9375,0.38978540897369385,,
42,6839,,,0.9375,0.3858255445957184,,
42,6849,,,0.875,0.3587123155593872,,
42,6859,,,0.6875,0.7532138824462891,,
42,6869,,,0.625,0.8655795454978943,,
42,6879,,,0.8125,0.5312303304672241,,
42,6889,,,0.625,0.7650668621063232,,
42,6899,,,0.8125,0.9158269166946411,,
42,6909,,,0.9375,0.3356662392616272,,
42,6919,,,0.75,0.4781873822212219,,
42,6922,,,,,0.7814207673072815,0.563469648361206
43,6929,,,0.625,1.0161001682281494,,
43,6939,,,0.8125,0.6543982625007629,,
43,6949,,,0.75,0.7924392223358154,,
43,6959,,,0.75,0.5814706087112427,,
43,6969,,,0.625,0.9186661243438721,,
43,6979,,,0.5625,0.9208787083625793,,
43,6989,,,0.9375,0.33251965045928955,,
43,6999,,,0.75,0.5011414289474487,,
43,7009,,,0.8125,0.5275595188140869,,
43,7019,,,0.8125,0.4627372622489929,,
43,7029,,,0.875,0.4359276592731476,,
43,7039,,,0.9375,0.32602688670158386,,
43,7049,,,0.875,0.3535948395729065,,
43,7059,,,0.8125,0.40141886472702026,,
43,7069,,,0.75,0.5500636696815491,,
43,7079,,,0.875,0.43216073513031006,,
43,7083,,,,,0.7745901346206665,0.5590958595275879
44,7089,,,0.875,0.36011484265327454,,
44,7099,,,0.9375,0.48433566093444824,,
44,7109,,,0.75,0.6199758052825928,,
44,7119,,,0.8125,0.48838257789611816,,
44,7129,,,0.8125,0.4313216209411621,,
44,7139,,,0.75,0.4122801423072815,,
44,7149,,,0.8125,0.9244452714920044,,
44,7159,,,0.9375,0.2984614968299866,,
44,7169,,,0.875,0.3909578025341034,,
44,7179,,,0.875,0.26589953899383545,,
44,7189,,,0.8125,0.6319302916526794,,
44,7199,,,0.9375,0.25836485624313354,,
44,7209,,,0.75,0.6478754878044128,,
44,7219,,,0.8125,1.0096226930618286,,
44,7229,,,0.8125,0.509113073348999,,
44,7239,,,0.8125,0.40888988971710205,,
44,7244,,,,,0.7732240557670593,0.5654420852661133
45,7249,,,0.625,0.8155453205108643,,
45,7259,,,0.8125,0.5695853233337402,,
45,7269,,,0.75,0.7065167427062988,,
45,7279,,,0.875,0.3777727484703064,,
45,7289,,,0.75,0.7918893098831177,,
45,7299,,,0.625,0.7835053205490112,,
45,7309,,,0.75,0.7877588868141174,,
45,7319,,,0.75,0.42619091272354126,,
45,7329,,,0.5625,0.9243916273117065,,
45,7339,,,0.875,0.389861524105072,,
45,7349,,,0.8125,0.6368519067764282,,
45,7359,,,0.875,0.35249239206314087,,
45,7369,,,0.875,0.3536546230316162,,
45,7379,,,0.875,0.36865001916885376,,
45,7389,,,0.75,0.60520339012146,,
45,7399,,,0.75,0.49419116973876953,,
45,7405,,,,,0.7773224115371704,0.560730516910553
46,7409,,,0.625,0.8401013016700745,,
46,7419,,,0.8125,0.36473894119262695,,
46,7429,,,0.6875,0.5662813782691956,,
46,7439,,,0.6875,0.5584931373596191,,
46,7449,,,0.8125,0.4594721794128418,,
46,7459,,,0.8125,0.36654427647590637,,
46,7469,,,0.8125,0.5479792356491089,,
46,7479,,,0.6875,0.755846381187439,,
46,7489,,,0.8125,0.6753590703010559,,
46,7499,,,0.875,0.4778401851654053,,
46,7509,,,0.875,0.35679420828819275,,
46,7519,,,0.75,0.5021624565124512,,
46,7529,,,0.625,0.7210245728492737,,
46,7539,,,0.875,0.40932565927505493,,
46,7549,,,0.75,0.5093084573745728,,
46,7559,,,0.875,0.42022740840911865,,
46,7566,,,,,0.7868852615356445,0.5608375668525696
47,7569,,,0.9375,0.30979153513908386,,
47,7579,,,0.875,0.4275360703468323,,
47,7589,,,0.8125,0.4348929524421692,,
47,7599,,,0.8125,0.42637741565704346,,
47,7609,,,0.875,0.46510422229766846,,
47,7619,,,0.5,1.2936617136001587,,
47,7629,,,0.8125,0.2956100404262543,,
47,7639,,,0.8125,0.3684336841106415,,
47,7649,,,0.75,0.8228706121444702,,
47,7659,,,0.8125,0.4371632933616638,,
47,7669,,,0.9375,0.4556225538253784,,
47,7679,,,0.9375,0.3620763123035431,,
47,7689,,,0.4375,1.2560102939605713,,
47,7699,,,0.75,0.6188318729400635,,
47,7709,,,0.9375,0.21217487752437592,,
47,7719,,,0.8125,0.48696011304855347,,
47,7727,,,,,0.7814207673072815,0.5532757043838501
48,7729,,,0.875,0.4839717745780945,,
48,7739,,,0.75,0.4876641631126404,,
48,7749,,,0.875,0.43570655584335327,,
48,7759,,,0.8125,0.5425593852996826,,
48,7769,,,0.75,0.8375632762908936,,
48,7779,,,0.875,0.37836208939552307,,
48,7789,,,0.8125,0.39204221963882446,,
48,7799,,,0.9375,0.3513345718383789,,
48,7809,,,0.9375,0.3074183464050293,,
48,7819,,,0.75,0.5243082046508789,,
48,7829,,,0.6875,0.8955536484718323,,
48,7839,,,0.5625,1.0795546770095825,,
48,7849,,,0.75,0.6399388313293457,,
48,7859,,,0.8125,0.5327671766281128,,
48,7869,,,0.6875,0.7870621681213379,,
48,7879,,,0.8125,0.4474184811115265,,
48,7888,,,,,0.7732240557670593,0.5605230927467346
49,7889,,,0.9375,0.2865711450576782,,
49,7899,,,0.875,0.4554188549518585,,
49,7909,,,0.875,0.41348451375961304,,
49,7919,,,0.8125,0.5006861090660095,,
49,7929,,,0.625,0.6355686187744141,,
49,7939,,,0.875,0.31769877672195435,,
49,7949,,,0.75,0.4229264259338379,,
49,7959,,,0.875,0.5608021020889282,,
49,7969,,,1.0,0.18412108719348907,,
49,7979,,,0.8125,0.5296937227249146,,
49,7989,,,0.625,0.7948785424232483,,
49,7999,,,0.8125,0.6786755919456482,,
49,8009,,,0.8125,0.38804611563682556,,
49,8019,,,0.75,0.7707664370536804,,
49,8029,,,0.75,0.6187824606895447,,
49,8039,,,0.6875,1.0909450054168701,,
49,8049,,,0.3333333432674408,0.7764384746551514,,
49,8049,,,,,0.7800546288490295,0.5586315393447876
50,8059,,,0.8125,0.3726983666419983,,
50,8069,,,0.875,0.6142352819442749,,
50,8079,,,0.8125,0.35384267568588257,,
50,8089,,,0.9375,0.43583250045776367,,
50,8099,,,0.6875,0.6306840181350708,,
50,8109,,,0.875,0.39265960454940796,,
50,8119,,,0.75,0.625937283039093,,
50,8129,,,0.875,0.40450751781463623,,
50,8139,,,0.75,0.5344786643981934,,
50,8149,,,0.875,0.39798733592033386,,
50,8159,,,0.9375,0.2952573895454407,,
50,8169,,,0.875,0.3928738832473755,,
50,8179,,,0.625,0.9873854517936707,,
50,8189,,,0.625,1.4399847984313965,,
50,8199,,,0.8125,0.5057787895202637,,
50,8209,,,0.75,0.5631321668624878,,
50,8210,,,,,0.7827869057655334,0.553669273853302
51,8219,,,0.6875,0.7215085029602051,,
51,8229,,,0.6875,0.6468846797943115,,
51,8239,,,0.875,0.3264462947845459,,
51,8249,,,0.8125,0.4394340515136719,,
51,8259,,,0.875,0.4854937195777893,,
51,8269,,,0.8125,0.8373703360557556,,
51,8279,,,0.875,0.4214102029800415,,
51,8289,,,0.875,0.4973432421684265,,
51,8299,,,0.6875,0.5769090056419373,,
51,8309,,,0.9375,0.4580146074295044,,
51,8319,,,0.625,0.9566302299499512,,
51,8329,,,0.875,0.45011118054389954,,
51,8339,,,0.875,0.6165566444396973,,
51,8349,,,0.875,0.3909706473350525,,
51,8359,,,0.875,0.4196666479110718,,
51,8369,,,1.0,0.22288179397583008,,
51,8371,,,,,0.7882513403892517,0.5509424209594727
52,8379,,,0.875,0.35349005460739136,,
52,8389,,,0.8125,0.4050062596797943,,
52,8399,,,0.75,0.580096423625946,,
52,8409,,,0.875,0.3885405659675598,,
52,8419,,,0.75,0.6221323013305664,,
52,8429,,,0.9375,0.4045889675617218,,
52,8439,,,0.75,0.8649355173110962,,
52,8449,,,0.6875,0.9405116438865662,,
52,8459,,,0.75,0.8740025162696838,,
52,8469,,,0.6875,0.9596661925315857,,
52,8479,,,0.8125,0.5178209543228149,,
52,8489,,,0.6875,0.5675220489501953,,
52,8499,,,0.9375,0.3114766478538513,,
52,8509,,,0.75,0.5467374324798584,,
52,8519,,,0.8125,0.5049898624420166,,
52,8529,,,0.875,0.3618581295013428,,
52,8532,,,,,0.7773224115371704,0.5576790571212769
53,8539,,,0.75,0.5363054871559143,,
53,8549,,,0.875,0.4487006366252899,,
53,8559,,,0.5,0.8045491576194763,,
53,8569,,,0.75,0.5505200624465942,,
53,8579,,,0.875,0.3895270824432373,,
53,8589,,,0.75,0.45271772146224976,,
53,8599,,,1.0,0.28659048676490784,,
53,8609,,,1.0,0.18458515405654907,,
53,8619,,,0.6875,0.6941673755645752,,
53,8629,,,0.875,0.40612757205963135,,
53,8639,,,0.8125,0.5773365497589111,,
53,8649,,,0.75,0.49127089977264404,,
53,8659,,,1.0,0.2083110213279724,,
53,8669,,,0.8125,0.7330203652381897,,
53,8679,,,0.8125,0.4108276963233948,,
53,8689,,,0.9375,0.3302725553512573,,
53,8693,,,,,0.7800546288490295,0.5608067512512207
54,8699,,,0.75,0.6121456623077393,,
54,8709,,,0.8125,0.382671594619751,,
54,8719,,,0.9375,0.27759721875190735,,
54,8729,,,0.75,0.70021653175354,,
54,8739,,,0.75,0.5716726183891296,,
54,8749,,,0.8125,0.4126877784729004,,
54,8759,,,0.5625,0.7356904745101929,,
54,8769,,,0.8125,0.4468367099761963,,
54,8779,,,0.8125,0.45044320821762085,,
54,8789,,,0.9375,0.2631654441356659,,
54,8799,,,0.8125,0.3789079785346985,,
54,8809,,,0.6875,0.7921246290206909,,
54,8819,,,0.8125,0.47148463129997253,,
54,8829,,,0.75,0.5419250130653381,,
54,8839,,,0.75,0.4788568615913391,,
54,8849,,,0.875,0.49690309166908264,,
54,8854,,,,,0.7814207673072815,0.5568336844444275
55,8859,,,0.875,0.4598309397697449,,
55,8869,,,0.75,0.6512391567230225,,
55,8879,,,0.6875,0.7883532047271729,,
55,8889,,,0.8125,0.45848166942596436,,
55,8899,,,0.8125,0.5028123259544373,,
55,8909,,,0.6875,0.7799920439720154,,
55,8919,,,0.625,0.7577391862869263,,
55,8929,,,0.75,0.44167089462280273,,
55,8939,,,1.0,0.34436655044555664,,
55,8949,,,0.625,0.6745630502700806,,
55,8959,,,0.625,0.5594666004180908,,
55,8969,,,0.4375,1.2833821773529053,,
55,8979,,,0.75,0.5830248594284058,,
55,8989,,,0.5625,1.1115559339523315,,
55,8999,,,0.75,0.5450353622436523,,
55,9009,,,0.8125,0.3937018811702728,,
55,9015,,,,,0.7814207673072815,0.5502975583076477
56,9019,,,0.875,0.480544775724411,,
56,9029,,,0.9375,0.41697487235069275,,
56,9039,,,0.8125,0.4026772975921631,,
56,9049,,,0.625,0.7219222784042358,,
56,9059,,,0.875,0.38643163442611694,,
56,9069,,,0.6875,1.015616536140442,,
56,9079,,,0.6875,0.5106067657470703,,
56,9089,,,0.6875,0.7056307196617126,,
56,9099,,,0.6875,1.0093207359313965,,
56,9109,,,0.875,0.46103960275650024,,
56,9119,,,0.6875,0.6420478820800781,,
56,9129,,,0.8125,0.6007338166236877,,
56,9139,,,0.6875,0.633213996887207,,
56,9149,,,0.6875,0.7503452301025391,,
56,9159,,,0.6875,0.5679270029067993,,
56,9169,,,0.8125,0.40270888805389404,,
56,9176,,,,,0.7814207673072815,0.5571762323379517
57,9179,,,0.5625,0.7134912610054016,,
57,9189,,,0.5625,0.7251671552658081,,
57,9199,,,0.8125,0.4520282745361328,,
57,9209,,,0.875,0.6842756271362305,,
57,9219,,,0.75,0.37482351064682007,,
57,9229,,,0.9375,0.33844101428985596,,
57,9239,,,0.75,0.5982224345207214,,
57,9249,,,0.875,0.2912904620170593,,
57,9259,,,0.8125,0.5113265514373779,,
57,9269,,,0.625,0.8857670426368713,,
57,9279,,,0.875,0.5197219252586365,,
57,9289,,,0.875,0.435264527797699,,
57,9299,,,0.6875,0.6172544956207275,,
57,9309,,,0.75,0.585465669631958,,
57,9319,,,0.6875,0.651603102684021,,
57,9329,,,0.75,0.5628039836883545,,
57,9337,,,,,0.7786885499954224,0.5693129897117615
58,9339,,,0.75,0.44271841645240784,,
58,9349,,,0.9375,0.3806571364402771,,
58,9359,,,0.8125,0.788242757320404,,
58,9369,,,0.75,0.4963122606277466,,
58,9379,,,0.875,0.43845200538635254,,
58,9389,,,0.875,0.30949854850769043,,
58,9399,,,0.75,0.44510477781295776,,
58,9409,,,0.5625,0.8326890468597412,,
58,9419,,,0.8125,0.27972713112831116,,
58,9429,,,0.75,0.7318730354309082,,
58,9439,,,0.9375,0.4335295259952545,,
58,9449,,,0.8125,0.705733060836792,,
58,9459,,,0.6875,0.6415988802909851,,
58,9469,,,0.75,0.8304373025894165,,
58,9479,,,0.75,0.6750273108482361,,
58,9489,,,0.625,0.6338380575180054,,
58,9498,,,,,0.7855191230773926,0.555792510509491
59,9499,,,0.75,0.5290359258651733,,
59,9509,,,0.5625,0.9765499830245972,,
59,9519,,,0.75,0.6959424018859863,,
59,9529,,,0.6875,0.7455673217773438,,
59,9539,,,0.8125,0.494101881980896,,
59,9549,,,0.6875,0.7666876316070557,,
59,9559,,,0.75,0.7024611830711365,,
59,9569,,,0.75,0.5833670496940613,,
59,9579,,,0.625,0.7253068685531616,,
59,9589,,,0.875,0.587221086025238,,
59,9599,,,0.75,0.582329273223877,,
59,9609,,,0.8125,0.4384213089942932,,
59,9619,,,0.5625,1.4164587259292603,,
59,9629,,,0.6875,0.584636390209198,,
59,9639,,,0.75,0.7734076976776123,,
59,9649,,,0.875,0.3187016248703003,,
59,9659,,,0.6666666865348816,0.3584092855453491,,
59,9659,,,,,0.7855191230773926,0.5551243424415588
60,9669,,,0.75,0.6300618648529053,,
60,9679,,,0.625,0.8253269195556641,,
60,9689,,,0.8125,0.7947980165481567,,
60,9699,,,0.75,0.5958757400512695,,
60,9709,,,0.875,0.4666403532028198,,
60,9719,,,0.75,0.6805066466331482,,
60,9729,,,0.625,0.8970799446105957,,
60,9739,,,1.0,0.25973090529441833,,
60,9749,,,0.875,0.3604339361190796,,
60,9759,,,0.8125,0.45109695196151733,,
60,9769,,,0.6875,0.4914821982383728,,
60,9779,,,0.875,0.32538291811943054,,
60,9789,,,0.75,0.683850884437561,,
60,9799,,,0.75,0.5991499423980713,,
60,9809,,,0.875,0.4286563992500305,,
60,9819,,,0.6875,0.5727434158325195,,
60,9820,,,,,0.7814207673072815,0.5632514357566833
61,9829,,,1.0,0.26797205209732056,,
61,9839,,,0.75,0.6273450255393982,,
61,9849,,,0.8125,0.5789825320243835,,
61,9859,,,0.9375,0.3481711745262146,,
61,9869,,,0.9375,0.3200124502182007,,
61,9879,,,0.8125,0.2962201237678528,,
61,9889,,,0.9375,0.27363520860671997,,
61,9899,,,0.75,0.493137001991272,,
61,9909,,,0.9375,0.36946171522140503,,
61,9919,,,0.6875,0.6773271560668945,,
61,9929,,,0.8125,0.7215455174446106,,
61,9939,,,0.875,0.2518935799598694,,
61,9949,,,0.8125,0.5430136322975159,,
61,9959,,,0.6875,0.826902449131012,,
61,9969,,,0.8125,0.565453290939331,,
61,9979,,,0.75,0.528985857963562,,
61,9981,,,,,0.7814207673072815,0.5544395446777344
62,9989,,,0.75,0.666573166847229,,
62,9999,,,0.875,0.314944326877594,,
62,10009,,,0.6875,0.7222293019294739,,
62,10019,,,0.875,0.3230496644973755,,
62,10029,,,0.9375,0.321633905172348,,
62,10039,,,0.5,0.9885711669921875,,
62,10049,,,0.8125,0.4291571080684662,,
62,10059,,,0.875,0.30697834491729736,,
62,10069,,,0.9375,0.36039814352989197,,
62,10079,,,0.8125,0.48097091913223267,,
62,10089,,,0.9375,0.3062833249568939,,
62,10099,,,0.8125,0.6416151523590088,,
62,10109,,,0.875,0.36019402742385864,,
62,10119,,,0.6875,0.5363045930862427,,
62,10129,,,0.75,0.6651790142059326,,
62,10139,,,0.75,0.5832878351211548,,
62,10142,,,,,0.7827869057655334,0.5604432225227356
63,10149,,,0.75,0.5840154886245728,,
63,10159,,,0.9375,0.3585553765296936,,
63,10169,,,1.0,0.38596299290657043,,
63,10179,,,0.75,0.6059077978134155,,
63,10189,,,0.875,0.3991464376449585,,
63,10199,,,0.8125,0.5242027044296265,,
63,10209,,,0.625,0.8160775899887085,,
63,10219,,,0.75,0.5254860520362854,,
63,10229,,,0.6875,0.7311385869979858,,
63,10239,,,0.625,0.8680409789085388,,
63,10249,,,0.6875,0.6500194668769836,,
63,10259,,,0.9375,0.37273943424224854,,
63,10269,,,0.6875,0.620012640953064,,
63,10279,,,0.625,0.9429690837860107,,
63,10289,,,0.8125,0.37973257899284363,,
63,10299,,,0.5625,1.1345595121383667,,
63,10303,,,,,0.7827869057655334,0.5564469695091248
64,10309,,,0.625,0.6471341848373413,,
64,10319,,,0.6875,0.6798800230026245,,
64,10329,,,0.625,0.8040388822555542,,
64,10339,,,0.75,0.7640872001647949,,
64,10349,,,0.6875,0.7884176969528198,,
64,10359,,,0.6875,0.7754130363464355,,
64,10369,,,0.6875,0.8238768577575684,,
64,10379,,,0.6875,0.9021586179733276,,
64,10389,,,0.75,0.5817135572433472,,
64,10399,,,1.0,0.21837686002254486,,
64,10409,,,0.75,0.5541722774505615,,
64,10419,,,0.8125,0.41673168540000916,,
64,10429,,,0.8125,0.4071269631385803,,
64,10439,,,0.8125,0.4938870668411255,,
64,10449,,,1.0,0.27847132086753845,,
64,10459,,,0.9375,0.36692044138908386,,
64,10464,,,,,0.7868852615356445,0.5547763705253601
65,10469,,,0.8125,0.37394315004348755,,
65,10479,,,1.0,0.20143675804138184,,
65,10489,,,0.75,0.5072742104530334,,
65,10499,,,0.625,0.7507777214050293,,
65,10509,,,0.8125,0.38140028715133667,,
65,10519,,,0.625,1.024071455001831,,
65,10529,,,0.8125,0.4759594798088074,,
65,10539,,,0.625,0.8416096568107605,,
65,10549,,,0.625,0.7465452551841736,,
65,10559,,,0.875,0.3274877071380615,,
65,10569,,,0.75,0.4333997368812561,,
65,10579,,,0.8125,0.36189794540405273,,
65,10589,,,0.6875,0.657340407371521,,
65,10599,,,0.875,0.4219337999820709,,
65,10609,,,0.6875,0.7341365814208984,,
65,10619,,,0.6875,0.634826123714447,,
65,10625,,,,,0.7855191230773926,0.556434154510498
66,10629,,,0.75,0.8307396769523621,,
66,10639,,,0.75,0.588767945766449,,
66,10649,,,0.8125,0.3985136151313782,,
66,10659,,,0.9375,0.3886565566062927,,
66,10669,,,0.875,0.4775652289390564,,
66,10679,,,0.75,0.5956763029098511,,
66,10689,,,0.875,0.4504254460334778,,
66,10699,,,0.625,0.788090705871582,,
66,10709,,,0.75,0.5822557806968689,,
66,10719,,,0.8125,0.5158801674842834,,
66,10729,,,0.6875,0.7122534513473511,,
66,10739,,,0.875,0.4872506558895111,,
66,10749,,,0.8125,0.4164896309375763,,
66,10759,,,0.875,0.2991526424884796,,
66,10769,,,0.8125,0.5160549879074097,,
66,10779,,,0.75,0.732065737247467,,
66,10786,,,,,0.7827869057655334,0.5627912282943726
67,10789,,,0.6875,0.5050368309020996,,
67,10799,,,0.625,0.6268519759178162,,
67,10809,,,0.625,0.7338985204696655,,
67,10819,,,0.875,0.3856011927127838,,
67,10829,,,0.4375,1.1132868528366089,,
67,10839,,,0.9375,0.34842437505722046,,
67,10849,,,0.8125,0.5500442385673523,,
67,10859,,,0.6875,0.652135968208313,,
67,10869,,,0.875,0.3660961091518402,,
67,10879,,,0.8125,0.48938488960266113,,
67,10889,,,0.75,0.5004058480262756,,
67,10899,,,0.8125,0.4167777895927429,,
67,10909,,,0.9375,0.3706008791923523,,
67,10919,,,0.875,0.42590099573135376,,
67,10929,,,0.5625,0.8322122693061829,,
67,10939,,,0.875,0.5146020650863647,,
67,10947,,,,,0.7786885499954224,0.5513173937797546
68,10949,,,0.75,0.7551060914993286,,
68,10959,,,0.75,0.7433879375457764,,
68,10969,,,0.75,0.6438308954238892,,
68,10979,,,0.8125,0.6257355213165283,,
68,10989,,,0.8125,0.5231763124465942,,
68,10999,,,0.6875,0.7513761520385742,,
68,11009,,,1.0,0.25125929713249207,,
68,11019,,,0.875,0.34225767850875854,,
68,11029,,,0.875,0.3611382246017456,,
68,11039,,,0.8125,0.5340603590011597,,
68,11049,,,0.75,0.48841625452041626,,
68,11059,,,0.6875,0.7957770228385925,,
68,11069,,,0.625,0.6858057975769043,,
68,11079,,,0.875,0.3688605725765228,,
68,11089,,,0.9375,0.29308438301086426,,
68,11099,,,0.875,0.2772712707519531,,
68,11108,,,,,0.7827869057655334,0.5530455708503723
69,11109,,,0.6875,0.5332083702087402,,
69,11119,,,0.8125,0.5212559700012207,,
69,11129,,,0.875,0.2889400124549866,,
69,11139,,,0.8125,0.5445976257324219,,
69,11149,,,0.8125,0.4540085196495056,,
69,11159,,,0.75,0.6439719200134277,,
69,11169,,,0.8125,0.49242332577705383,,
69,11179,,,0.5,0.8373836278915405,,
69,11189,,,0.6875,0.8557648658752441,,
69,11199,,,0.6875,0.8105176687240601,,
69,11209,,,0.625,0.6074922680854797,,
69,11219,,,0.75,0.7119395136833191,,
69,11229,,,0.5625,0.8931481838226318,,
69,11239,,,0.9375,0.42085200548171997,,
69,11249,,,0.8125,0.29580286145210266,,
69,11259,,,0.8125,0.46378692984580994,,
69,11269,,,1.0,0.4317378103733063,,
69,11269,,,,,0.7855191230773926,0.5609586238861084
70,11279,,,0.875,0.34717312455177307,,
70,11289,,,0.9375,0.3279600441455841,,
70,11299,,,0.8125,0.5152022838592529,,
70,11309,,,0.875,0.6252825260162354,,
70,11319,,,0.8125,0.4384278655052185,,
70,11329,,,1.0,0.16777461767196655,,
70,11339,,,0.6875,0.5551914572715759,,
70,11349,,,0.6875,0.8185333013534546,,
70,11359,,,0.75,0.5241369605064392,,
70,11369,,,0.75,1.1038661003112793,,
70,11379,,,0.6875,0.5402407646179199,,
70,11389,,,0.875,0.5043653845787048,,
70,11399,,,0.6875,0.5502789616584778,,
70,11409,,,0.6875,0.525165319442749,,
70,11419,,,0.9375,0.274325430393219,,
70,11429,,,0.8125,0.43634605407714844,,
70,11430,,,,,0.7827869057655334,0.5569050312042236
71,11439,,,0.75,0.6529669761657715,,
71,11449,,,0.8125,0.5480501055717468,,
71,11459,,,0.75,0.48880258202552795,,
71,11469,,,0.875,0.5357098579406738,,
71,11479,,,0.875,0.38755106925964355,,
71,11489,,,0.8125,0.4201740622520447,,
71,11499,,,0.8125,0.4084612727165222,,
71,11509,,,0.8125,0.5133674740791321,,
71,11519,,,0.6875,0.7157661318778992,,
71,11529,,,0.8125,0.6066762208938599,,
71,11539,,,0.6875,0.7039626836776733,,
71,11549,,,0.6875,0.950623095035553,,
71,11559,,,0.75,0.5180714130401611,,
71,11569,,,0.75,0.6307548880577087,,
71,11579,,,0.75,0.5713150501251221,,
71,11589,,,0.75,0.7475407719612122,,
71,11591,,,,,0.7868852615356445,0.559719443321228
72,11599,,,0.875,0.549889326095581,,
72,11609,,,0.75,0.4513501822948456,,
72,11619,,,0.8125,0.6619662046432495,,
72,11629,,,0.6875,0.7109957933425903,,
